timestamp,source_ip,dest_ip,bytes_sent,status_code,protocol
2026-01-19 19:38:36,209.176.137.37,192.168.1.1,12066,200,UDP
2026-01-01 08:20:28,217.68.220.151,192.168.1.1,13280,200,UDP
2026-01-29 14:03:58,122.70.118.168,192.168.1.1,17399,200,UDP
2026-02-03 07:18:24,180.7.94.63,192.168.1.1,7592,200,UDP
2026-02-05 13:35:36,37.250.250.45,192.168.1.1,6023,500,UDP
2026-01-22 07:49:05,210.73.235.114,192.168.1.1,15119,200,HTTP
2026-01-22 19:33:08,209.3.222.62,192.168.1.1,9003,200,HTTP
2026-01-20 08:45:05,52.193.76.175,192.168.1.1,11771,404,UDP
2026-01-02 09:23:11,142.159.111.131,192.168.1.1,17084,200,TCP
2026-01-10 11:10:22,198.128.47.174,192.168.1.1,19983,200,TCP
2026-01-07 23:34:49,173.194.122.178,192.168.1.1,13781,500,TCP
2026-01-02 15:27:27,26.8.188.202,192.168.1.1,8235,200,TCP
2026-01-13 06:53:31,210.66.87.182,192.168.1.1,10149,200,TCP
2026-01-02 00:23:38,180.7.94.63,192.168.1.1,3277,200,HTTP
2026-02-05 07:05:56,64.40.66.44,192.168.1.1,7484,200,HTTP
2026-01-21 03:12:01,26.8.188.202,192.168.1.1,15452,500,HTTP
2026-01-31 09:49:10,222.179.50.229,192.168.1.1,11214,200,UDP
2026-01-08 13:50:02,156.223.141.112,192.168.1.1,2809,200,TCP
2026-01-26 02:56:12,218.120.36.240,192.168.1.1,18175,404,HTTP
2026-01-04 08:49:47,142.159.111.131,192.168.1.1,12147,200,UDP
2026-01-07 11:20:42,88.201.232.124,192.168.1.1,10846,500,HTTP
2026-01-20 02:16:03,217.68.220.151,192.168.1.1,15112,200,UDP
2026-02-02 19:44:34,208.232.75.72,192.168.1.1,18934,200,TCP
2026-02-03 11:45:16,209.176.137.37,192.168.1.1,16084,500,TCP
2026-01-14 16:48:43,212.53.135.116,192.168.1.1,4518,404,TCP
2026-01-27 19:17:20,201.197.220.66,192.168.1.1,17245,200,UDP
2026-01-19 16:17:57,220.28.25.10,192.168.1.1,8843,500,HTTP
2026-01-25 08:51:56,37.250.250.45,192.168.1.1,18769,200,TCP
2026-01-17 22:04:01,209.3.222.62,192.168.1.1,19915,500,TCP
2026-01-30 16:12:44,210.66.87.182,192.168.1.1,14371,200,UDP
2026-01-20 09:06:50,201.197.220.66,192.168.1.1,4388,500,HTTP
2026-01-18 08:25:09,201.168.121.172,192.168.1.1,354,200,UDP
2026-01-19 03:31:45,64.40.66.44,192.168.1.1,2067,500,HTTP
2026-01-12 16:04:20,135.64.111.44,192.168.1.1,1904,500,HTTP
2026-01-26 23:53:32,209.3.222.62,192.168.1.1,19081,500,UDP
2026-01-18 00:26:00,70.4.78.250,192.168.1.1,14873,200,HTTP
2026-01-19 23:33:17,156.223.141.112,192.168.1.1,5281,200,TCP
2026-01-28 06:09:29,193.88.84.40,192.168.1.1,19931,500,HTTP
2026-01-14 05:43:37,220.28.25.10,192.168.1.1,8972,200,HTTP
2026-01-06 17:24:09,88.201.232.124,192.168.1.1,17492,200,TCP
2026-01-20 01:20:17,210.73.235.114,192.168.1.1,8820,200,HTTP
2026-01-30 12:43:55,86.52.26.4,192.168.1.1,17052,200,TCP
2026-01-19 06:26:43,165.11.235.116,192.168.1.1,2169,404,HTTP
2026-01-23 05:44:23,40.56.220.25,192.168.1.1,4100,200,TCP
2026-01-25 05:49:45,152.53.244.35,192.168.1.1,3250,500,TCP
2026-01-17 07:45:16,186.182.154.1,192.168.1.1,16098,200,UDP
2026-01-21 16:29:51,11.245.117.181,192.168.1.1,483,200,TCP
2026-01-18 07:55:48,74.73.148.244,192.168.1.1,12977,404,HTTP
2026-01-02 08:15:54,86.52.26.4,192.168.1.1,6340,404,UDP
2026-02-02 06:57:57,186.182.154.1,192.168.1.1,1065,404,HTTP
2026-02-04 10:08:18,180.7.94.63,192.168.1.1,1832,500,UDP
2026-01-05 05:39:11,222.179.50.229,192.168.1.1,2854,500,TCP
2026-01-13 17:07:37,201.168.121.172,192.168.1.1,3023,200,TCP
2026-02-01 02:21:44,86.52.26.4,192.168.1.1,17417,200,HTTP
2026-01-02 12:05:09,26.8.188.202,192.168.1.1,5048,404,TCP
2026-01-23 18:00:21,40.56.220.25,192.168.1.1,10203,404,HTTP
2026-01-22 09:14:50,173.194.122.178,192.168.1.1,7230,500,TCP
2026-01-19 22:35:35,209.176.137.37,192.168.1.1,546,404,HTTP
2026-01-26 04:11:41,70.4.78.250,192.168.1.1,6529,200,TCP
2026-01-26 03:26:01,222.56.120.233,192.168.1.1,15695,200,UDP
2026-02-04 13:43:25,50.82.209.117,192.168.1.1,17655,200,UDP
2026-01-31 07:10:48,201.197.220.66,192.168.1.1,15788,404,UDP
2026-01-09 22:47:29,173.194.122.178,192.168.1.1,10516,200,UDP
2026-01-22 01:49:01,142.159.111.131,192.168.1.1,16021,200,HTTP
2026-01-30 21:00:59,64.40.66.44,192.168.1.1,7854,500,TCP
2026-02-03 01:09:35,220.115.239.37,192.168.1.1,6445,404,HTTP
2026-02-03 22:14:00,135.64.111.44,192.168.1.1,18706,500,UDP
2026-01-06 02:39:45,88.201.232.124,192.168.1.1,15832,500,HTTP
2026-01-27 01:46:42,165.11.235.116,192.168.1.1,4571,500,TCP
2026-01-20 14:27:05,50.82.209.117,192.168.1.1,10450,200,HTTP
2026-01-12 06:25:16,152.228.86.46,192.168.1.1,13532,404,HTTP
2026-01-07 08:07:28,220.115.239.37,192.168.1.1,7112,200,TCP
2026-01-26 17:41:01,217.68.220.151,192.168.1.1,9932,200,HTTP
2026-01-08 11:28:44,212.216.45.115,192.168.1.1,9992,404,HTTP
2026-01-22 23:36:39,52.193.76.175,192.168.1.1,8938,500,HTTP
2026-01-27 20:42:02,88.201.232.124,192.168.1.1,11557,404,HTTP
2026-01-02 22:55:29,88.201.232.124,192.168.1.1,12844,200,HTTP
2026-01-10 07:49:37,64.40.66.44,192.168.1.1,8692,200,UDP
2026-01-16 21:19:46,201.168.121.172,192.168.1.1,16668,200,TCP
2026-01-29 02:47:29,152.228.86.46,192.168.1.1,17430,500,UDP
2026-01-22 12:53:35,37.250.250.45,192.168.1.1,12855,200,TCP
2026-01-18 08:23:39,70.4.78.250,192.168.1.1,135,500,HTTP
2026-01-09 22:54:53,212.216.45.115,192.168.1.1,19601,200,HTTP
2026-01-29 00:55:47,203.144.203.225,192.168.1.1,18832,200,UDP
2026-01-08 10:54:55,201.168.121.172,192.168.1.1,4597,500,UDP
2026-01-06 09:38:48,69.233.234.189,192.168.1.1,18857,200,TCP
2026-01-22 01:15:47,222.179.50.229,192.168.1.1,15487,500,TCP
2026-02-04 04:53:13,40.56.220.25,192.168.1.1,5453,200,HTTP
2026-01-19 10:36:17,165.11.235.116,192.168.1.1,12443,200,TCP
2026-01-21 07:22:00,52.193.76.175,192.168.1.1,14636,404,TCP
2026-01-23 12:29:59,208.232.75.72,192.168.1.1,10799,200,UDP
2026-02-02 22:59:34,37.250.250.45,192.168.1.1,2680,200,HTTP
2026-01-29 21:24:13,173.194.122.178,192.168.1.1,13663,200,HTTP
2026-01-15 12:33:10,69.140.231.251,192.168.1.1,4972,404,UDP
2026-01-22 20:46:37,222.56.120.233,192.168.1.1,6458,500,HTTP
2026-01-11 04:58:08,136.219.184.203,192.168.1.1,18212,404,TCP
2026-01-22 14:35:53,198.128.47.174,192.168.1.1,7509,200,TCP
2026-01-31 21:17:44,201.197.220.66,192.168.1.1,9905,500,UDP
2026-01-14 07:12:19,11.246.24.171,192.168.1.1,16805,200,HTTP
2026-01-20 22:21:00,156.223.141.112,192.168.1.1,13278,200,TCP
2026-01-24 17:33:11,195.223.96.127,192.168.1.1,15532,200,UDP
2026-01-16 01:04:02,222.56.120.233,192.168.1.1,3461,404,TCP
2026-01-04 12:07:56,201.197.220.66,192.168.1.1,1692,200,UDP
2026-01-27 22:49:31,70.4.78.250,192.168.1.1,13638,200,UDP
2026-01-24 07:55:11,152.242.189.5,192.168.1.1,13673,200,UDP
2026-01-07 01:20:12,198.128.47.174,192.168.1.1,19677,200,HTTP
2026-01-03 18:31:53,70.4.78.250,192.168.1.1,7929,404,TCP
2026-01-17 19:55:18,142.159.111.131,192.168.1.1,11309,200,TCP
2026-01-31 04:33:55,52.193.76.175,192.168.1.1,11467,200,HTTP
2026-01-07 06:52:08,122.70.118.168,192.168.1.1,17843,200,TCP
2026-01-20 17:48:43,215.142.20.242,192.168.1.1,13030,200,UDP
2026-01-13 06:31:30,152.242.189.5,192.168.1.1,9536,404,HTTP
2026-01-10 02:32:45,11.245.117.181,192.168.1.1,3580,500,UDP
2026-01-17 03:27:10,70.4.78.250,192.168.1.1,2320,500,UDP
2026-01-10 06:19:36,138.253.155.215,192.168.1.1,193,200,TCP
2026-01-18 03:18:34,201.168.121.172,192.168.1.1,15329,200,UDP
2026-01-23 22:24:34,222.56.120.233,192.168.1.1,9122,404,UDP
2026-01-30 22:38:14,135.64.111.44,192.168.1.1,119,200,TCP
2026-01-28 18:08:43,212.216.45.115,192.168.1.1,3803,404,TCP
2026-01-11 02:02:35,152.228.86.46,192.168.1.1,2866,200,TCP
2026-01-29 19:55:41,50.82.209.117,192.168.1.1,7770,200,TCP
2026-01-31 17:32:48,11.246.24.171,192.168.1.1,6867,200,UDP
2026-01-24 11:31:56,212.53.135.116,192.168.1.1,9700,200,TCP
2026-01-31 08:24:19,218.120.36.240,192.168.1.1,11165,404,UDP
2026-01-04 16:05:06,198.128.47.174,192.168.1.1,7745,404,TCP
2026-01-01 22:00:06,69.233.234.189,192.168.1.1,1592,200,HTTP
2026-01-25 05:20:48,201.197.220.66,192.168.1.1,19898,404,HTTP
2026-01-15 06:05:29,180.7.94.63,192.168.1.1,13521,200,HTTP
2026-01-30 02:06:48,173.194.122.178,192.168.1.1,608,200,HTTP
2026-01-18 01:54:34,217.68.220.151,192.168.1.1,4562,200,UDP
2026-01-03 14:40:40,11.245.117.181,192.168.1.1,9167,200,HTTP
2026-01-19 00:16:57,52.193.76.175,192.168.1.1,15142,404,UDP
2026-01-09 05:52:05,215.142.20.242,192.168.1.1,1560,500,HTTP
2026-01-31 04:21:58,212.53.135.116,192.168.1.1,2305,500,TCP
2026-01-22 17:13:52,11.246.24.171,192.168.1.1,5863,500,UDP
2026-01-20 05:07:48,69.140.231.251,192.168.1.1,15613,200,UDP
2026-01-04 19:16:30,152.228.86.46,192.168.1.1,19850,500,UDP
2026-01-18 08:34:15,57.161.20.134,192.168.1.1,10431,200,TCP
2026-01-18 04:52:46,57.161.20.134,192.168.1.1,8346,200,TCP
2026-01-08 17:57:27,40.56.220.25,192.168.1.1,10138,200,HTTP
2026-01-08 17:31:43,193.88.84.40,192.168.1.1,4338,200,HTTP
2026-01-22 09:48:27,209.176.137.37,192.168.1.1,15866,500,HTTP
2026-01-23 06:35:51,70.4.78.250,192.168.1.1,7110,200,HTTP
2026-01-10 04:52:52,222.56.120.233,192.168.1.1,13890,200,HTTP
2026-01-29 07:00:04,122.70.118.168,192.168.1.1,5813,200,UDP
2026-02-01 12:24:11,201.168.121.172,192.168.1.1,3349,500,UDP
2026-01-06 15:32:55,198.128.47.174,192.168.1.1,3922,404,TCP
2026-01-09 21:52:12,74.73.148.244,192.168.1.1,12862,200,TCP
2026-01-17 09:50:14,212.53.135.116,192.168.1.1,4368,200,HTTP
2026-01-08 12:21:14,209.176.137.37,192.168.1.1,8717,200,UDP
2026-01-07 05:16:40,156.223.141.112,192.168.1.1,1791,404,HTTP
2026-01-23 17:46:37,222.56.120.233,192.168.1.1,11198,200,UDP
2026-01-21 17:07:58,156.223.141.112,192.168.1.1,2197,200,TCP
2026-01-20 20:13:28,212.216.45.115,192.168.1.1,10646,200,UDP
2026-01-22 05:10:24,138.253.155.215,192.168.1.1,6668,200,TCP
2026-01-10 10:40:22,186.182.154.1,192.168.1.1,13886,200,TCP
2026-01-27 17:05:45,222.179.50.229,192.168.1.1,19892,404,HTTP
2026-01-04 16:39:22,88.201.232.124,192.168.1.1,9732,500,UDP
2026-01-22 00:57:40,210.66.87.182,192.168.1.1,1422,404,HTTP
2026-01-02 16:08:23,135.64.111.44,192.168.1.1,8155,404,HTTP
2026-01-04 18:23:01,11.246.24.171,192.168.1.1,10601,200,HTTP
2026-01-22 09:42:34,201.197.220.66,192.168.1.1,3068,500,TCP
2026-01-03 11:44:03,152.53.244.35,192.168.1.1,15639,200,HTTP
2026-01-24 01:25:40,201.197.220.66,192.168.1.1,14273,500,TCP
2026-01-07 08:37:37,152.53.244.35,192.168.1.1,17519,200,TCP
2026-01-02 01:19:30,217.68.220.151,192.168.1.1,17941,404,TCP
2026-01-06 10:59:33,52.193.76.175,192.168.1.1,18285,200,TCP
2026-02-05 16:18:22,165.11.235.116,192.168.1.1,5388,200,UDP
2026-01-12 18:05:52,40.56.220.25,192.168.1.1,8683,404,HTTP
2026-01-17 20:18:07,156.223.141.112,192.168.1.1,2846,200,HTTP
2026-01-06 10:47:51,74.73.148.244,192.168.1.1,2800,404,HTTP
2026-01-15 21:47:49,198.128.47.174,192.168.1.1,15020,200,UDP
2026-01-26 17:49:56,212.53.135.116,192.168.1.1,9314,200,UDP
2026-02-03 03:26:29,201.197.220.66,192.168.1.1,16715,200,TCP
2026-01-23 09:15:36,212.216.45.115,192.168.1.1,13943,500,UDP
2026-01-28 18:44:56,201.197.220.66,192.168.1.1,17833,500,UDP
2026-01-01 21:44:17,210.73.235.114,192.168.1.1,2776,200,UDP
2026-01-21 18:44:40,52.193.76.175,192.168.1.1,7882,404,HTTP
2026-01-03 16:38:21,218.120.36.240,192.168.1.1,14078,500,TCP
2026-01-09 10:02:43,135.64.111.44,192.168.1.1,5846,200,TCP
2026-01-02 21:08:38,209.176.137.37,192.168.1.1,780,200,HTTP
2026-01-05 03:45:22,136.219.184.203,192.168.1.1,15745,200,UDP
2026-01-21 09:32:06,209.3.222.62,192.168.1.1,6253,500,HTTP
2026-01-29 01:22:59,186.182.154.1,192.168.1.1,7149,404,UDP
2026-01-02 17:48:13,136.219.184.203,192.168.1.1,16284,200,HTTP
2026-02-01 23:29:58,142.159.111.131,192.168.1.1,15543,404,TCP
2026-01-21 01:32:38,193.49.167.177,192.168.1.1,6180,500,HTTP
2026-01-11 12:51:07,186.182.154.1,192.168.1.1,13398,200,TCP
2026-01-30 05:30:11,50.82.209.117,192.168.1.1,3710,200,UDP
2026-01-10 10:01:23,40.56.220.25,192.168.1.1,18481,200,HTTP
2026-01-07 20:59:50,217.68.220.151,192.168.1.1,342,404,UDP
2026-01-12 19:53:53,193.49.167.177,192.168.1.1,13938,500,HTTP
2026-01-04 02:37:08,201.197.220.66,192.168.1.1,4831,200,UDP
2026-01-18 10:44:28,139.66.20.198,192.168.1.1,2504,404,UDP
2026-02-02 15:46:20,156.223.141.112,192.168.1.1,18778,200,UDP
2026-01-06 13:46:55,40.56.220.25,192.168.1.1,11523,500,HTTP
2026-01-29 03:37:05,142.159.111.131,192.168.1.1,10075,200,TCP
2026-02-01 09:25:23,210.66.87.182,192.168.1.1,3138,404,HTTP
2026-01-27 16:48:22,64.40.66.44,192.168.1.1,18646,200,HTTP
2026-01-26 22:18:35,26.8.188.202,192.168.1.1,14517,500,UDP
2026-01-15 16:15:33,142.159.111.131,192.168.1.1,9013,200,UDP
2026-01-31 06:27:08,70.4.78.250,192.168.1.1,7608,404,HTTP
2026-01-30 20:57:01,122.70.118.168,192.168.1.1,15205,500,HTTP
2026-01-28 02:35:42,139.66.20.198,192.168.1.1,8949,200,UDP
2026-01-13 00:25:55,135.64.111.44,192.168.1.1,17651,200,HTTP
2026-01-09 22:19:05,64.40.66.44,192.168.1.1,19266,404,UDP
2026-02-05 03:16:42,186.182.154.1,192.168.1.1,15516,500,TCP
2026-01-21 16:25:08,135.64.111.44,192.168.1.1,6072,200,TCP
2026-01-09 09:46:51,37.250.250.45,192.168.1.1,433,200,HTTP
2026-01-12 03:25:45,37.250.250.45,192.168.1.1,15736,500,UDP
2026-01-06 20:59:15,11.246.24.171,192.168.1.1,10730,404,UDP
2026-01-05 19:09:24,57.161.20.134,192.168.1.1,12883,500,TCP
2026-02-03 11:38:13,69.233.234.189,192.168.1.1,11527,200,HTTP
2026-01-17 08:03:46,212.53.135.116,192.168.1.1,12700,200,TCP
2026-01-26 07:10:53,208.232.75.72,192.168.1.1,2853,500,UDP
2026-01-14 13:09:48,203.144.203.225,192.168.1.1,5368,500,UDP
2026-01-05 16:29:43,138.253.155.215,192.168.1.1,18735,200,HTTP
2026-01-11 09:11:48,201.168.121.172,192.168.1.1,11346,200,TCP
2026-01-03 22:45:54,52.193.76.175,192.168.1.1,17661,404,TCP
2026-02-05 19:41:27,142.159.111.131,192.168.1.1,2693,200,TCP
2026-01-01 04:38:43,180.7.94.63,192.168.1.1,11064,200,HTTP
2026-01-03 09:08:15,122.70.118.168,192.168.1.1,1806,500,TCP
2026-01-16 18:57:37,50.82.209.117,192.168.1.1,13974,200,UDP
2026-01-16 16:48:59,203.144.203.225,192.168.1.1,7574,200,TCP
2026-01-27 07:08:17,69.233.234.189,192.168.1.1,8251,404,TCP
2026-01-28 11:31:04,209.3.222.62,192.168.1.1,9823,404,UDP
2026-01-25 21:04:17,193.49.167.177,192.168.1.1,18149,500,TCP
2026-01-24 15:11:44,217.68.220.151,192.168.1.1,5751,200,TCP
2026-01-28 05:45:04,222.179.50.229,192.168.1.1,4717,404,HTTP
2026-02-04 19:51:56,222.179.50.229,192.168.1.1,18089,404,HTTP
2026-02-04 11:22:56,136.219.184.203,192.168.1.1,5006,404,HTTP
2026-01-06 15:55:58,210.73.235.114,192.168.1.1,7457,200,UDP
2026-01-31 17:57:17,165.11.235.116,192.168.1.1,816,200,HTTP
2026-02-02 07:52:47,152.53.244.35,192.168.1.1,2767,404,UDP
2026-01-16 15:11:54,152.53.244.35,192.168.1.1,8147,200,UDP
2026-01-03 04:36:53,152.228.86.46,192.168.1.1,17997,200,TCP
2026-01-06 15:19:14,70.4.78.250,192.168.1.1,7002,200,UDP
2026-01-09 20:47:27,74.73.148.244,192.168.1.1,8396,500,TCP
2026-01-10 22:31:21,208.232.75.72,192.168.1.1,1359,200,UDP
2026-01-20 13:48:51,220.28.25.10,192.168.1.1,4233,200,TCP
2026-01-28 16:04:02,152.228.86.46,192.168.1.1,5459,200,UDP
2026-01-10 12:15:57,220.28.25.10,192.168.1.1,16587,200,HTTP
2026-01-12 02:08:24,193.88.84.40,192.168.1.1,16601,200,UDP
2026-02-01 11:25:10,40.56.220.25,192.168.1.1,8515,200,HTTP
2026-01-05 04:53:04,210.66.87.182,192.168.1.1,2275,500,HTTP
2026-02-02 03:41:03,201.168.121.172,192.168.1.1,3876,200,TCP
2026-01-05 21:30:47,212.53.135.116,192.168.1.1,18549,404,UDP
2026-01-20 13:16:49,222.179.50.229,192.168.1.1,5182,200,HTTP
2026-01-08 15:35:15,122.70.118.168,192.168.1.1,1677,200,HTTP
2026-01-10 13:52:24,210.66.87.182,192.168.1.1,717,500,UDP
2026-01-12 03:14:41,212.216.45.115,192.168.1.1,3011,200,UDP
2026-02-03 22:04:56,212.53.135.116,192.168.1.1,284,404,UDP
2026-01-05 02:29:34,173.194.122.178,192.168.1.1,9864,500,UDP
2026-02-04 15:41:45,198.128.47.174,192.168.1.1,14833,500,HTTP
2026-01-02 14:53:53,152.53.244.35,192.168.1.1,5903,404,UDP
2026-02-03 09:47:03,222.179.50.229,192.168.1.1,12370,500,UDP
2026-01-17 04:39:49,195.223.96.127,192.168.1.1,4033,200,UDP
2026-01-06 17:16:48,11.245.117.181,192.168.1.1,5164,500,HTTP
2026-02-02 03:25:01,64.40.66.44,192.168.1.1,16644,200,HTTP
2026-01-08 04:37:49,152.53.244.35,192.168.1.1,19192,200,UDP
2026-02-05 04:41:18,70.4.78.250,192.168.1.1,11782,500,HTTP
2026-01-20 21:55:17,217.68.220.151,192.168.1.1,13316,500,UDP
2026-01-30 02:11:35,180.7.94.63,192.168.1.1,13317,200,HTTP
2026-01-03 23:20:57,69.140.231.251,192.168.1.1,9680,404,UDP
2026-01-11 20:17:09,57.161.20.134,192.168.1.1,4236,404,TCP
2026-01-22 22:08:07,69.140.231.251,192.168.1.1,18658,200,TCP
2026-01-07 02:08:41,198.128.47.174,192.168.1.1,12341,200,HTTP
2026-01-31 10:44:26,195.223.96.127,192.168.1.1,6043,200,TCP
2026-01-08 04:32:46,139.66.20.198,192.168.1.1,9511,500,TCP
2026-01-03 17:21:37,209.3.222.62,192.168.1.1,4650,200,UDP
2026-01-27 07:45:59,217.68.220.151,192.168.1.1,10589,200,UDP
2026-01-21 10:40:18,203.144.203.225,192.168.1.1,13468,404,UDP
2026-01-12 22:47:45,135.64.111.44,192.168.1.1,10322,200,HTTP
2026-01-27 19:28:30,173.194.122.178,192.168.1.1,4414,200,TCP
2026-01-03 01:02:50,74.73.148.244,192.168.1.1,15157,404,UDP
2026-02-05 05:19:44,209.176.137.37,192.168.1.1,9925,200,UDP
2026-02-02 06:50:33,74.73.148.244,192.168.1.1,18801,404,TCP
2026-01-31 00:14:14,201.197.220.66,192.168.1.1,11490,200,UDP
2026-01-19 19:52:58,210.66.87.182,192.168.1.1,9345,500,HTTP
2026-01-04 12:44:34,152.228.86.46,192.168.1.1,11377,200,TCP
2026-01-27 21:46:14,50.82.209.117,192.168.1.1,17958,200,UDP
2026-01-30 20:24:49,152.53.244.35,192.168.1.1,13059,500,UDP
2026-02-02 11:24:01,11.246.24.171,192.168.1.1,12178,404,UDP
2026-01-18 19:26:55,173.194.122.178,192.168.1.1,16461,200,HTTP
2026-02-05 10:53:18,222.56.120.233,192.168.1.1,3683,200,TCP
2026-01-08 15:32:59,26.8.188.202,192.168.1.1,16995,200,HTTP
2026-01-10 17:11:37,217.68.220.151,192.168.1.1,18806,200,TCP
2026-01-28 23:48:25,69.140.231.251,192.168.1.1,12381,404,TCP
2026-01-31 06:09:38,50.82.209.117,192.168.1.1,7028,200,TCP
2026-01-02 20:46:40,222.179.50.229,192.168.1.1,12236,200,TCP
2026-02-04 01:13:23,180.7.94.63,192.168.1.1,4811,200,TCP
2026-02-02 07:17:04,88.201.232.124,192.168.1.1,4356,200,UDP
2026-01-01 13:00:48,208.232.75.72,192.168.1.1,1637,200,TCP
2026-01-03 21:15:01,209.3.222.62,192.168.1.1,10829,200,HTTP
2026-01-03 07:58:19,135.64.111.44,192.168.1.1,14851,200,HTTP
2026-01-09 01:20:30,210.73.235.114,192.168.1.1,2417,500,TCP
2026-02-01 09:06:02,139.66.20.198,192.168.1.1,8909,200,HTTP
2026-01-04 20:19:46,64.40.66.44,192.168.1.1,4827,404,HTTP
2026-01-20 10:01:44,64.40.66.44,192.168.1.1,16513,200,UDP
2026-01-02 06:14:49,215.142.20.242,192.168.1.1,16803,404,UDP
2026-01-13 16:39:46,11.246.24.171,192.168.1.1,2592,500,HTTP
2026-01-19 15:33:48,217.68.220.151,192.168.1.1,4536,200,TCP
2026-01-06 10:52:25,193.49.167.177,192.168.1.1,16907,200,TCP
2026-01-22 03:52:09,215.142.20.242,192.168.1.1,9404,200,UDP
2026-01-10 03:00:48,203.144.203.225,192.168.1.1,9775,200,HTTP
2026-02-04 21:27:50,217.68.220.151,192.168.1.1,9735,500,TCP
2026-01-27 02:26:31,11.246.24.171,192.168.1.1,1461,200,TCP
2026-01-21 03:28:07,26.8.188.202,192.168.1.1,14843,200,HTTP
2026-01-24 09:53:56,57.161.20.134,192.168.1.1,17558,500,UDP
2026-01-25 02:04:41,215.142.20.242,192.168.1.1,17554,200,HTTP
2026-01-09 17:18:38,210.66.87.182,192.168.1.1,19492,500,TCP
2026-01-22 01:42:06,210.73.235.114,192.168.1.1,10275,200,UDP
2026-02-04 03:34:05,69.233.234.189,192.168.1.1,357,200,TCP
2026-01-25 05:08:15,180.7.94.63,192.168.1.1,4690,500,HTTP
2026-01-29 01:56:35,152.53.244.35,192.168.1.1,13356,500,UDP
2026-01-08 21:53:34,186.182.154.1,192.168.1.1,19916,200,UDP
2026-01-23 10:38:30,173.194.122.178,192.168.1.1,9881,500,UDP
2026-01-01 21:43:01,222.179.50.229,192.168.1.1,6961,404,HTTP
2026-01-01 13:34:45,173.194.122.178,192.168.1.1,8103,200,HTTP
2026-01-11 22:19:42,222.56.120.233,192.168.1.1,19467,500,TCP
2026-02-05 10:11:05,69.233.234.189,192.168.1.1,3606,200,HTTP
2026-01-10 20:58:07,222.56.120.233,192.168.1.1,5479,500,HTTP
2026-01-08 06:30:55,70.4.78.250,192.168.1.1,13685,404,TCP
2026-01-28 16:46:09,165.11.235.116,192.168.1.1,18537,200,TCP
2026-01-10 20:55:16,198.128.47.174,192.168.1.1,16281,200,UDP
2026-01-11 23:57:29,37.250.250.45,192.168.1.1,13577,200,UDP
2026-02-04 00:23:53,69.140.231.251,192.168.1.1,2311,200,HTTP
2026-01-29 15:08:54,180.7.94.63,192.168.1.1,6573,500,TCP
2026-02-02 09:07:49,135.64.111.44,192.168.1.1,4132,500,HTTP
2026-01-17 20:02:28,208.232.75.72,192.168.1.1,7968,200,TCP
2026-01-19 09:19:43,152.53.244.35,192.168.1.1,11246,200,UDP
2026-02-04 06:39:03,57.161.20.134,192.168.1.1,12338,200,UDP
2026-01-28 01:22:11,64.40.66.44,192.168.1.1,11853,200,TCP
2026-01-23 04:36:15,26.8.188.202,192.168.1.1,18429,200,UDP
2026-01-22 04:36:06,152.228.86.46,192.168.1.1,7507,500,HTTP
2026-01-28 08:09:03,86.52.26.4,192.168.1.1,4826,200,TCP
2026-01-01 12:32:58,88.201.232.124,192.168.1.1,19202,404,UDP
2026-01-10 17:53:34,222.56.120.233,192.168.1.1,10339,200,TCP
2026-01-28 19:30:10,11.245.117.181,192.168.1.1,19040,200,HTTP
2026-01-19 22:59:54,52.193.76.175,192.168.1.1,15298,200,UDP
2026-01-23 01:25:33,57.161.20.134,192.168.1.1,10317,200,HTTP
2026-01-24 01:20:45,139.66.20.198,192.168.1.1,19058,200,TCP
2026-01-06 15:10:57,193.49.167.177,192.168.1.1,12586,404,UDP
2026-01-18 10:18:32,222.179.50.229,192.168.1.1,8096,500,TCP
2026-01-21 10:38:24,52.193.76.175,192.168.1.1,18529,500,HTTP
2026-01-27 04:17:04,198.128.47.174,192.168.1.1,13395,404,UDP
2026-01-06 10:21:31,69.233.234.189,192.168.1.1,5083,500,UDP
2026-02-01 05:44:22,57.161.20.134,192.168.1.1,1083,404,HTTP
2026-01-15 22:59:57,70.4.78.250,192.168.1.1,12065,200,HTTP
2026-01-29 14:54:48,201.168.121.172,192.168.1.1,2595,200,HTTP
2026-01-17 05:31:16,86.52.26.4,192.168.1.1,5169,404,HTTP
2026-01-18 21:18:03,86.52.26.4,192.168.1.1,1826,200,UDP
2026-01-25 15:23:38,209.3.222.62,192.168.1.1,18243,404,HTTP
2026-01-13 20:03:08,88.201.232.124,192.168.1.1,19515,200,TCP
2026-01-18 22:07:06,173.194.122.178,192.168.1.1,1342,200,HTTP
2026-01-29 02:41:13,173.194.122.178,192.168.1.1,10304,200,HTTP
2026-01-13 13:11:51,209.176.137.37,192.168.1.1,8402,200,UDP
2026-01-08 01:34:04,86.52.26.4,192.168.1.1,4858,200,TCP
2026-01-06 06:44:14,220.115.239.37,192.168.1.1,19144,200,HTTP
2026-01-24 14:56:02,201.168.121.172,192.168.1.1,693,200,TCP
2026-01-10 00:04:52,193.49.167.177,192.168.1.1,17494,404,TCP
2026-01-01 17:20:57,26.8.188.202,192.168.1.1,9400,200,TCP
2026-01-28 12:11:57,135.64.111.44,192.168.1.1,19681,500,HTTP
2026-01-07 02:11:39,195.223.96.127,192.168.1.1,3039,500,HTTP
